subjectIx,beta,t_d,p_respond
15,4.558427593261267,0.14998583729860726,0.5099028378403383
15,4.558427593261267,0.16427020275561743,0.5261587884721758
15,4.558427593261267,0.1785545682126276,0.5423594749213718
15,4.558427593261267,0.1928389336696379,0.5584710689448419
15,4.558427593261267,0.20712329912664806,0.5744604879599968
15,4.558427593261267,0.22140766458365824,0.5902956618876872
15,4.558427593261267,0.23569203004066852,0.6059457823382925
15,4.558427593261267,0.2499763954976787,0.6213815301862152
15,4.558427593261267,0.26426076095468887,0.6365752782032059
15,4.558427593261267,0.27854512641169915,0.651501266121404
15,4.558427593261267,0.2928294918687093,0.6661357462434282
15,4.558427593261267,0.3071138573257196,0.6804570984795366
15,4.558427593261267,0.3213982227827298,0.6944459144422119
15,4.558427593261267,0.33568258823973995,0.7080850509404885
15,4.558427593261267,0.3499669536967501,0.7213596538675953
15,4.558427593261267,0.3642513191537603,0.73425715404829
15,4.558427593261267,0.3785356846107705,0.7467672370937617
15,4.558427593261267,0.39282005006778087,0.7588817896945228
15,4.558427593261267,0.40710441552479104,0.7705948250624607
15,4.558427593261267,0.4213887809818012,0.7819023904138512
15,4.558427593261267,0.4356731464388114,0.7928024594710799
15,4.558427593261267,0.44995751189582156,0.8032948129605721
15,4.558427593261267,0.46424187735283173,0.8133809100087038
15,4.558427593261267,0.47852624280984213,0.8230637531983274
15,4.558427593261267,0.4928106082668523,0.8323477498587873
15,4.558427593261267,0.5070949737238625,0.8412385719345978
15,4.558427593261267,0.5213793391808726,0.8497430165244876
15,4.558427593261267,0.5356637046378828,0.857868868914431
15,4.558427593261267,0.549948070094893,0.8656247696554434
15,4.558427593261267,0.5642324355519034,0.8730200869677092
15,4.558427593261267,0.5785168010089136,0.8800647954939063
15,4.558427593261267,0.5928011664659237,0.886769362181685
15,4.558427593261267,0.6070855319229339,0.8931446398520443
15,4.558427593261267,0.6213698973799441,0.8992017688093703
15,4.558427593261267,0.6356542628369543,0.9049520866715577
15,4.558427593261267,0.6499386282939646,0.9104070464453472
15,4.558427593261267,0.6642229937509748,0.9155781427423716
15,4.558427593261267,0.678507359207985,0.9204768459244569
15,4.558427593261267,0.6927917246649952,0.9251145438809308
15,4.558427593261267,0.7070760901220053,0.9295024910743437
16,2.667753760325681,-0.7070760901220053,0.11488806007043102
16,2.667753760325681,-0.6927917246649952,0.118820364980015
16,2.667753760325681,-0.6785073592079849,0.12286857829370113
16,2.667753760325681,-0.6642229937509747,0.1270348307883198
16,2.667753760325681,-0.6499386282939645,0.13132120291708507
16,2.667753760325681,-0.6356542628369543,0.13572971738320203
16,2.667753760325681,-0.6213698973799441,0.1402623314034822
16,2.667753760325681,-0.6070855319229339,0.144920928673967
16,2.667753760325681,-0.5928011664659236,0.14970731105251645
16,2.667753760325681,-0.5785168010089135,0.1546231899764516
16,2.667753760325681,-0.5642324355519033,0.15967017763663272
16,2.667753760325681,-0.5499480700948931,0.16484977793279196
16,2.667753760325681,-0.5356637046378828,0.17016337723850558
16,2.667753760325681,-0.5213793391808726,0.17561223500785142
16,2.667753760325681,-0.5070949737238624,0.18119747425953622
16,2.667753760325681,-0.4928106082668522,0.18692007197804855
16,2.667753760325681,-0.478526242809842,0.19278084947517068
16,2.667753760325681,-0.4642418773528318,0.1987804627589182
16,2.667753760325681,-0.44995751189582156,0.20491939296062303
16,2.667753760325681,-0.4356731464388114,0.21119793687439184
16,2.667753760325681,-0.42138878098180116,0.21761619766649468
16,2.667753760325681,-0.40710441552479093,0.22417407581531826
16,2.667753760325681,-0.39282005006778076,0.23087126034529507
16,2.667753760325681,-0.37853568461077053,0.23770722042063155
16,2.667753760325681,-0.3642513191537603,0.24468119736664487
16,2.667753760325681,-0.3499669536967501,0.2517921971880209
16,2.667753760325681,-0.3356825882397399,0.2590389836542606
16,2.667753760325681,-0.32139822278272967,0.2664200720229337
16,2.667753760325681,-0.3071138573257195,0.27393372347105704
16,2.667753760325681,-0.29282949186870927,0.28157794030390204
16,2.667753760325681,-0.27854512641169904,0.2893504620087798
16,2.667753760325681,-0.26426076095468887,0.2972487622188094
16,2.667753760325681,-0.24997639549767864,0.3052700466483276
16,2.667753760325681,-0.2356920300406684,0.3134112520574194
16,2.667753760325681,-0.22140766458365824,0.32166904629805226
16,2.667753760325681,-0.207123299126648,0.33003982948846733
16,2.667753760325681,-0.19283893366963778,0.33851973635586347
16,2.667753760325681,-0.1785545682126276,0.3471046397800244
16,2.667753760325681,-0.16427020275561743,0.35579015556244037
16,2.667753760325681,-0.14998583729860715,0.36457164843672907
16,2.667753760325681,-0.13570147184159698,0.37344423932684406
16,2.667753760325681,-0.1214171063845868,0.38240281384975927
16,2.667753760325681,-0.10713274092757652,0.3914420320491492
16,2.667753760325681,-0.09284837547056635,0.4005563393361496
16,2.667753760325681,-0.07856401001355617,0.40973997860272243
16,2.667753760325681,-0.06427964455654589,0.4189870034625781
16,2.667753760325681,-0.04999527909953572,0.42829129256418386
16,2.667753760325681,-0.035710913642525544,0.43764656491023674
16,2.667753760325681,-0.02142654818551526,0.4470463961082522
16,2.667753760325681,-0.0071421827285050865,0.4564842354677579
16,2.667753760325681,0.0071421827285050865,0.465953423851114
16,2.667753760325681,0.02142654818551537,0.47544721217734126
16,2.667753760325681,0.035710913642525544,0.48495878047163987
16,2.667753760325681,0.04999527909953572,0.494481257347628
16,2.667753760325681,0.064279644556546,0.5040077398048165
16,2.667753760325681,0.07856401001355617,0.5135313132205209
16,2.667753760325681,0.09284837547056635,0.5230450714133696
16,2.667753760325681,0.10713274092757663,0.5325421366548062
16,2.667753760325681,0.1214171063845868,0.5420156795055324
16,2.667753760325681,0.13570147184159698,0.551458938355691
16,2.667753760325681,0.14998583729860726,0.5608652385506908
16,2.667753760325681,0.16427020275561743,0.5702280109889116
16,2.667753760325681,0.1785545682126276,0.579540810083004
16,2.667753760325681,0.1928389336696379,0.5887973309830351
16,2.667753760325681,0.20712329912664806,0.5979914259672325
16,2.667753760325681,0.22140766458365824,0.6071171199144223
16,2.667753760325681,0.23569203004066852,0.616168624781318
16,2.667753760325681,0.2499763954976787,0.6251403530174648
16,2.667753760325681,0.26426076095468887,0.6340269298607356
16,2.667753760325681,0.27854512641169915,0.6428232044666625
16,2.667753760325681,0.2928294918687093,0.6515242598354525
16,2.667753760325681,0.3071138573257196,0.6601254215110982
16,2.667753760325681,0.3213982227827298,0.6686222650374645
16,2.667753760325681,0.33568258823973995,0.6770106221664484
16,2.667753760325681,0.3499669536967501,0.6852865858231746
16,2.667753760325681,0.3642513191537603,0.6934465138425905
