subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial
12,2,255,NS,NS,RB,NA,NA,0.5353374895712477
12,2,256,IG,NA,RB,0.266,short,0.6414602355871466
12,2,257,IG,NA,RB,0.166,short,0.5905054318354814
12,2,258,NS,NS,RB,NA,NA,0.6040309192903806
12,2,259,SL,SAS,RB,0.466,long,0.5384970691884519
12,2,260,NS,NS,RB,NA,NA,0.5743142319224717
12,2,261,NS,NS,RB,NA,NA,0.5635091278891196
12,2,262,SR,SAS,RL,0.066,short,0.7464774944237433
12,2,263,NS,NS,RB,NA,NA,0.6975442365219351
12,2,264,NS,NS,RB,NA,NA,0.515130259183934
12,2,265,SR,SAS,RB,0.466,long,0.4730096619750839
12,2,266,SR,SAS,RB,0.466,long,0.547822217355133
12,2,267,NS,NS,RB,NA,NA,0.5982593839617039
12,2,268,NS,NS,RB,NA,NA,0.5649815870674502
12,2,269,NS,NS,RB,NA,NA,0.5462466330100142
12,2,270,NS,NS,RB,NA,NA,0.5821709435258526
12,2,271,SR,SAS,RL,0.066,short,0.6570244564209133
12,2,272,NS,NS,RB,NA,NA,0.5358070382098958
12,2,273,SB,SSS,RB,0.466,long,0.5181585553436889
12,2,274,NS,NS,RB,NA,NA,0.5851908287659171
12,2,275,SR,SAS,RB,0.366,intermediate,0.5040583827722003
12,2,276,NS,NS,RB,NA,NA,0.6414192780721351
12,2,277,NS,NS,RB,NA,NA,0.49683888962317724
12,2,278,SR,SAS,RRO,0.066,short,0.7131366156390868
12,2,279,NS,NS,RB,NA,NA,0.5072490462116548
12,2,280,SL,SAS,RR,0.166,short,0.816166703691124
12,2,281,NS,NS,RB,NA,NA,0.46195917854856816
12,2,282,SB,SSS,RB,0.366,intermediate,0.5981820400811557
12,2,283,SL,SAS,RR,0.066,short,0.7130788362992462
12,2,284,NS,NS,RB,NA,NA,0.6319697945946245
12,2,285,SL,SAS,RB,0.366,intermediate,0.5820385629922384
12,2,286,NS,NS,RB,NA,NA,0.516532505484065
12,2,287,SR,SAS,RB,0.466,long,0.5201513943575264
12,2,288,NS,NS,RB,NA,NA,0.5715453942975728
12,2,289,NS,NS,RB,NA,NA,0.585032484093972
12,2,290,NS,NS,RB,NA,NA,0.5820173528481973
12,2,291,NS,NS,RB,NA,NA,0.5243010852900625
12,2,292,NS,NS,RB,NA,NA,0.5513089085397951
12,2,293,SB,SSS,RB,0.466,long,0.5258415631979005
12,2,294,NS,NS,RB,NA,NA,0.5227452483159141
12,2,295,NS,NS,RB,NA,NA,0.5117956959038565
12,2,296,IG,NA,RB,0.466,long,0.4617838291997032
12,2,297,NS,NS,RB,NA,NA,0.551315673852514
12,2,298,SL,SAS,RR,0.166,short,0.7597188391300733
12,2,299,SL,SAS,RB,0.466,long,0.5070654687879141
12,3,300,SR,SAS,RL,0.266,short,0.9220312710895087
12,3,301,IG,NA,RB,0.266,short,0.7540506118129997
12,3,302,SR,SAS,RL,0.066,short,0.7129790023536771
12,3,303,SR,SAS,RB,0.466,long,0.616304277049494
12,3,304,NS,NS,RB,NA,NA,0.5662766855821246
12,3,305,NS,NS,RB,NA,NA,0.5476207210231223
12,3,306,IG,NA,RB,0.066,short,0.6369933067689999
12,3,307,SL,SAS,RB,0.366,intermediate,0.5257453861850081
12,3,308,NS,NS,RB,NA,NA,0.5382427303484292
12,3,309,SL,SAS,RB,0.366,intermediate,0.597518674643652
12,3,310,NS,NS,RB,NA,NA,0.5854541270637128
12,3,311,SL,SAS,RR,0.266,short,0.7606648845539894
12,3,312,IG,NA,RB,0.066,short,0.6416812964525889
12,3,313,NS,NS,RB,NA,NA,0.55379908879695
12,3,314,IG,NA,RB,0.166,short,0.7144816311301838
12,3,315,NS,NS,RB,NA,NA,0.5152620911758277
12,3,316,SL,SAS,RB,0.266,short,0.45646172943816055
12,3,317,NS,NS,RB,NA,NA,0.5001628478312341
12,3,318,NS,NS,RB,NA,NA,0.607300206535001
12,3,319,NS,NS,RB,NA,NA,0.558313923276728
12,3,320,NS,NS,RB,NA,NA,0.5464186911340221
12,3,321,SR,SAS,RL,0.266,short,1.0414333937878837
12,3,322,NS,NS,RB,NA,NA,0.6338618854424567
12,3,323,NS,NS,RB,NA,NA,0.5849754361261148
12,3,324,NS,NS,RB,NA,NA,0.5818249988078605
12,3,325,SB,SSS,RB,0.466,long,0.4840107769705355
12,3,326,NS,NS,RB,NA,NA,0.5733921393330093
12,3,327,IG,NA,RB,0.466,long,0.5323755665376666
12,3,328,NS,NS,RB,NA,NA,0.5302717399681569
12,3,329,NS,NS,RB,NA,NA,0.5817416210229567
12,3,330,SL,SAS,RR,0.266,short,0.5307798691210337
12,3,331,SL,SAS,RR,0.166,short,0.6514048661410925
12,3,332,NS,NS,RB,NA,NA,0.6025286562071415
12,3,333,NS,NS,RB,NA,NA,0.6629190471358015
12,3,334,SB,SSS,NR,0.166,short,NaN
12,3,335,SB,SSS,NR,0.066,short,NaN
12,3,336,IG,NA,RB,0.266,short,0.7371724593140243
12,3,337,NS,NS,NOC,NA,NA,0.7117411346443987
12,3,338,NS,NS,RB,NA,NA,0.7085497398220468
12,3,339,IG,NA,RB,0.366,intermediate,0.8469429838805809
12,3,340,NS,NS,RB,NA,NA,0.6321667197844363
12,3,341,NS,NS,RB,NA,NA,0.6669687212815916
12,3,342,IG,NA,RB,0.266,short,0.867701495088113
12,3,343,NS,NS,RB,NA,NA,0.6705956553887518
12,3,344,NS,NS,RB,NA,NA,0.5895266569677915
12,3,345,NS,NS,RB,NA,NA,0.6398647210226045
12,3,346,NS,NS,RB,NA,NA,0.5421505159683875
12,3,347,SR,SAS,RB,0.466,long,0.5635360062588006
12,3,348,NS,NS,RB,NA,NA,0.6227329610592278
12,3,349,NS,NS,RB,NA,NA,0.5728293392094201
12,3,350,NS,NS,RB,NA,NA,0.5930853894969914
12,3,351,NS,NS,RB,NA,NA,0.5499042852425191
12,3,352,IG,NA,RB,0.466,long,0.5634171563287964
12,3,353,NS,NS,RB,NA,NA,0.5681086200856953
12,3,354,NS,NS,RB,NA,NA,0.5494407705264166
12,3,355,NS,NS,RB,NA,NA,0.5852074677495693
12,3,356,SR,SAS,RL,0.166,short,0.8072617357320269
12,3,357,NS,NS,RB,NA,NA,0.5165094668845995
12,3,358,SR,SAS,RL,0.266,short,0.8176649441666086
12,3,359,NS,NS,RB,NA,NA,0.5883374263103178
12,3,360,SR,SAS,RL,0.366,intermediate,0.9050733977201162
12,3,361,NS,NS,RB,NA,NA,0.5419678527687211
12,3,362,NS,NS,RB,NA,NA,0.57899289645502
12,3,363,NS,NS,RB,NA,NA,0.6070231947778666
12,3,364,NS,NS,RB,NA,NA,0.7443308818837977
12,3,365,SB,SSS,NR,0.066,short,NaN
12,3,366,SL,SAS,RR,0.266,short,0.9632060057192575
12,3,367,NS,NS,RB,NA,NA,0.6336768452529213
12,3,368,NS,NS,RB,NA,NA,0.614822127034131
12,3,369,SB,SSS,RB,0.466,long,0.5649313044013979
12,3,370,IG,NA,RB,0.166,short,0.71778273358359
12,3,371,NS,NS,RB,NA,NA,0.6278268689602555
12,3,372,SB,SSS,RB,0.366,intermediate,0.6257559546866105
12,3,373,SB,SSS,RB,0.466,long,0.5991909845470218
12,3,374,NS,NS,RB,NA,NA,0.720949261347414
12,3,375,SR,SAS,RL,0.166,short,0.7957014775383868
12,3,376,SR,SAS,RL,0.166,short,0.7447850714524975
12,3,377,NS,NS,RB,NA,NA,0.6256526466750074
12,3,378,SB,SSS,RB,0.466,long,0.5679533837937925
12,3,379,NS,NS,RB,NA,NA,0.5882028516243736
12,3,380,NS,NS,RB,NA,NA,0.6006500959629193
12,3,381,IG,NA,RB,0.066,short,0.8071353891100443
12,3,382,SL,SAS,RB,0.466,long,0.5710948616469977
12,3,383,NS,NS,RB,NA,NA,0.5445048416077043
12,3,384,NS,NS,RB,NA,NA,0.5959328509125044
12,3,385,NS,NS,RB,NA,NA,0.5461171780152654
12,3,386,SL,SAS,RR,0.366,intermediate,0.8383356892663869
12,3,387,SB,SSS,NR,0.266,short,NaN
12,3,388,NS,NS,RB,NA,NA,0.63032308313268
12,3,389,NS,NS,RB,NA,NA,0.6350075987429591
12,3,390,NS,NS,RB,NA,NA,0.6863809370879608
12,3,391,SB,SSS,NR,0.166,short,NaN
12,3,392,NS,NS,RB,NA,NA,0.5866523171825975
12,3,393,NS,NS,RB,NA,NA,0.6459187534856028
12,3,394,NS,NS,RB,NA,NA,0.9470003609676496
12,3,395,NS,NS,RB,NA,NA,0.6396513396903174
12,3,396,SB,SSS,RB,0.466,long,0.6276122077069886
12,3,397,NS,NS,RB,NA,NA,0.6011485342751257
12,3,398,NS,NS,RB,NA,NA,0.5834570825827541
12,3,399,NS,NS,RB,NA,NA,0.5802909205158358
12,4,400,IG,NA,RB,0.466,long,0.6598850827504066
12,4,401,NS,NS,RB,NA,NA,0.5163688582761097
12,4,402,NS,NS,RB,NA,NA,0.5210590421120287
12,4,403,NS,NS,RB,NA,NA,0.6973425573305576
12,4,404,SR,SAS,RB,0.166,short,0.5226326151532703
12,4,405,NS,NS,RB,NA,NA,0.47158474276875495
12,4,406,SL,SAS,RB,0.466,long,0.5943801223220362
12,4,407,NS,NS,RB,NA,NA,0.5678113124158699
12,4,408,IG,NA,RB,0.366,intermediate,0.5256647510759649
12,4,409,NS,NS,RB,NA,NA,0.5460460508984397
12,4,410,NS,NS,RB,NA,NA,0.6431537556345575
12,4,411,NS,NS,RB,NA,NA,0.6957190673201694
12,4,412,NS,NS,RB,NA,NA,0.5756371230454533
12,4,413,NS,NS,RB,NA,NA,0.5802901891293004
12,4,414,NS,NS,RB,NA,NA,0.5459440228078165
12,4,415,SB,SSS,NR,0.066,short,NaN
12,4,416,SB,SSS,NR,0.166,short,NaN
12,4,417,NS,NS,RB,NA,NA,0.6769572349003283
12,4,418,SB,SSS,NR,0.166,short,NaN
12,4,419,SB,SSS,NR,0.366,intermediate,NaN
12,4,420,NS,NS,RB,NA,NA,0.7367482565023238
12,4,421,NS,NS,RB,NA,NA,0.5553315214783652
12,4,422,NS,NS,RB,NA,NA,0.6301212211037637
12,4,423,SL,SAS,RR,0.166,short,0.8610053073207382
12,4,424,SL,SAS,RR,0.066,short,0.4834710154609638
12,4,425,SR,SAS,RL,0.066,short,0.7287970135002979
12,4,426,SL,SAS,RB,0.466,long,0.7580457978401682
12,4,427,SB,SSS,RB,0.366,intermediate,0.46617469406555756
12,4,428,IG,NA,RB,0.066,short,0.6503427134848607
12,4,429,NS,NS,RB,NA,NA,0.5526025442995888
12,4,430,SR,SAS,RB,0.366,intermediate,0.5338101765846659
12,4,431,SL,SAS,RB,0.366,intermediate,0.5931607220627484
12,4,432,NS,NS,RB,NA,NA,0.6056048580285278
12,4,433,NS,NS,RB,NA,NA,0.6191502757028502
12,4,434,NS,NS,RB,NA,NA,0.4756243603878829
12,4,435,NS,NS,RB,NA,NA,0.596224307508237
12,4,436,SL,SAS,RR,0.166,short,0.8047549164839438
12,4,437,SR,SAS,RL,0.066,short,0.7080132695264183
12,4,438,SL,SAS,RR,0.166,short,0.9857041141731315
12,4,439,NS,NS,RB,NA,NA,0.5379860145003477
12,4,440,NS,NS,RB,NA,NA,0.5727988039216143
12,4,441,NS,NS,RB,NA,NA,0.6643130653646949
12,4,442,NS,NS,RB,NA,NA,0.5441943690275366
12,4,443,NS,NS,RB,NA,NA,0.5566957358059881
12,4,444,SB,SSS,NR,0.066,short,NaN
12,4,445,SB,SSS,NR,0.066,short,NaN
12,4,446,SR,SAS,RL,0.166,short,0.8671405234272243
12,4,447,NS,NS,RB,NA,NA,0.5909528561023762
12,4,448,NS,NS,RB,NA,NA,0.6814632927744242
12,4,449,SR,SAS,RR,0.066,short,0.7797807069146074
12,4,450,SL,SAS,RRO,0.066,short,0.6975734918814851
12,4,451,NS,NS,RB,NA,NA,0.6007890589644376
12,4,452,SR,SAS,RB,0.466,long,0.6299712873442331
12,4,453,SB,SSS,NR,0.366,intermediate,NaN
12,4,454,SB,SSS,NR,0.066,short,NaN
12,4,455,NS,NS,RB,NA,NA,0.5492997962246591
12,4,456,SL,SAS,RR,0.366,intermediate,0.960692969703814
12,4,457,NS,NS,RB,NA,NA,0.7001428444782505
12,4,458,NS,NS,RB,NA,NA,0.62673637516491
12,4,459,NS,NS,RB,NA,NA,0.6859752017116989
12,4,460,NS,NS,RB,NA,NA,0.7209439588114037
12,4,461,NS,NS,RB,NA,NA,0.7187810729774355
12,4,462,SB,SSS,RB,0.466,long,0.6065048262498749
12,4,463,NS,NS,RB,NA,NA,0.7360399109311402
12,4,464,NS,NS,RB,NA,NA,0.6080460355478863
12,4,465,SB,SSS,NR,0.266,short,NaN
12,4,466,NS,NS,RB,NA,NA,0.6329803846711002
12,4,467,NS,NS,RB,NA,NA,0.6376992753357626
12,4,468,SR,SAS,RB,0.466,long,0.6968496044064523
12,4,469,NS,NS,RB,NA,NA,0.6381649842078332
12,4,470,NS,NS,RB,NA,NA,0.5960507866111584
12,4,471,SR,SAS,RR,0.366,intermediate,1.085376417497173
12,4,472,NS,NS,RB,NA,NA,0.6064614917377185
12,4,473,NS,NS,RB,NA,NA,0.611129734053975
12,4,474,IG,NA,RB,0.066,short,0.6470191209737095
12,4,475,IG,NA,RB,0.366,intermediate,0.846732710931974
12,4,476,NS,NS,RB,NA,NA,0.5783344678602589
12,4,477,NS,NS,RB,NA,NA,0.6531579939983203
12,4,478,NS,NS,RB,NA,NA,0.6568262513101217
12,4,479,NS,NS,RB,NA,NA,0.6225095232002786
12,4,480,NS,NS,RB,NA,NA,0.658337290999043
12,4,481,IG,NA,RB,0.266,short,0.7722505583478778
12,4,482,SL,SAS,RR,0.366,intermediate,1.018670889956411
12,4,483,NS,NS,RB,NA,NA,0.6879649323527701
12,4,484,NS,NS,RB,NA,NA,0.716111886446015
12,4,485,NS,NS,RB,NA,NA,0.6193559775056201
12,4,486,NS,NS,RB,NA,NA,0.709856357636454
12,4,487,NS,NS,RB,NA,NA,0.6520907216545311
12,4,488,SB,SSS,NR,0.166,short,NaN
12,4,489,NS,NS,RB,NA,NA,0.6614886425486475
12,4,490,IG,NA,RB,0.166,short,0.6973632189328782
12,4,491,SL,SAS,RB,0.466,long,0.7331765419039584
12,4,492,NS,NS,RB,NA,NA,0.5974960017338162
12,4,493,SB,SSS,RB,0.466,long,0.6256041924716556
12,4,494,NS,NS,RB,NA,NA,0.5911852534190984
12,4,495,NS,NS,RB,NA,NA,0.5958492902718717
12,4,496,SR,SAS,RL,0.266,short,1.1622010107312235
12,4,497,SR,SAS,RB,0.366,intermediate,0.5896626944231684
12,4,498,NS,NS,RB,NA,NA,0.6411841380613623
12,4,499,NS,NS,RB,NA,NA,0.6223985356482444
12,5,500,SB,SSS,NR,0.366,intermediate,NaN
12,5,501,NS,NS,RB,NA,NA,0.613014145361376
12,5,502,SL,SAS,RB,0.466,long,0.5942709632363403
12,5,503,NS,NS,RB,NA,NA,0.7237678330893687
12,5,504,SB,SSS,NR,0.366,intermediate,NaN
12,5,505,SL,SAS,RB,0.466,long,0.7798547595666605
12,5,506,NS,NS,RB,NA,NA,0.667585095299728
12,5,507,SB,SSS,NR,0.066,short,NaN
12,5,508,NS,NS,RB,NA,NA,0.8329042475816095
12,5,509,NS,NS,RB,NA,NA,0.9156212373818562
12,5,510,SL,SAS,RR,0.166,short,0.8345697921831743
12,5,511,NS,NS,RB,NA,NA,0.6597770207408757
12,5,512,NS,NS,RB,NA,NA,0.9998969896842027
12,5,513,SL,SAS,RR,0.266,short,0.93436533374188
12,5,514,NS,NS,RB,NA,NA,0.7439169184435741
12,5,515,NS,NS,RR,NA,NA,1.1465077005923376
12,5,516,NS,NS,RB,NA,NA,0.6675644336937694
12,5,517,NS,NS,RB,NA,NA,0.5395959739071259
12,5,518,SR,SAS,RB,0.466,long,0.5821007306440151
12,5,519,IG,NA,RB,0.266,short,0.8509597457377822
12,5,520,IG,NA,RB,0.366,intermediate,0.8021592340592179
12,5,521,NS,NS,RB,NA,NA,0.8146748628350906
12,5,522,NS,NS,RB,NA,NA,0.6487503073039989
12,5,523,NS,NS,RB,NA,NA,0.8863890920220001
12,5,524,NS,NS,RB,NA,NA,0.6102334227507527
12,5,525,NS,NS,RR,NA,NA,1.2087909137480892
12,5,526,NS,NS,RB,NA,NA,0.573904839635361
12,5,527,IG,NA,RB,0.166,short,0.6330703449239081
12,5,528,SB,SSS,NR,0.066,short,NaN
12,5,529,IG,NA,RB,0.466,long,0.7818395533577132
12,5,530,SB,SSS,RB,0.266,short,0.5613349055965955
12,5,531,NS,NS,RB,NA,NA,0.48813066400180105
12,5,532,SL,SAS,RB,0.366,intermediate,0.6174159809888806
12,5,533,NS,NS,RB,NA,NA,0.6678935565723805
12,5,534,NS,NS,RB,NA,NA,0.7817528843297623
12,5,535,NS,NS,RB,NA,NA,0.7016992299868434
12,5,536,NS,NS,RB,NA,NA,0.6908195247669937
12,5,537,SR,SAS,NR,0.466,long,NaN
12,5,538,NS,NS,RB,NA,NA,0.6991638867693837
12,5,539,NS,NS,RB,NA,NA,0.5165983300576045
12,5,540,IG,NA,NOC,0.066,short,0.6304042667761678
12,5,541,SR,SAS,RL,0.266,short,0.9237094320633332
12,5,542,NS,NS,RB,NA,NA,0.49266195463133045
12,5,543,NS,NS,RB,NA,NA,0.5742650463362224
12,5,544,NS,NS,RB,NA,NA,0.6335497672444035
12,5,545,SB,SSS,RR,0.366,intermediate,1.0838858565548435
12,5,546,SB,SSS,NR,0.166,short,NaN
12,5,547,SR,SAS,RB,0.466,long,0.5784975665301317
12,5,548,NS,NS,RB,NA,NA,0.5431132003795938
12,5,549,SR,SAS,RL,0.166,short,0.8352243810077198
12,5,550,NS,NS,RB,NA,NA,0.7239826771910884
12,5,551,SL,SAS,RR,0.066,short,0.9247191079120967
12,5,552,NS,NS,RB,NA,NA,0.6876687217591098
12,5,553,IG,NA,RB,0.066,short,0.69116857786502806
12,5,554,NS,NS,RB,NA,NA,0.6334947305876995
12,5,555,SR,SAS,RB,0.466,long,0.6860684532002779
12,5,556,IG,NA,RB,0.266,short,0.8622614596315543
12,5,557,NS,NS,RB,NA,NA,0.88252153252688
12,5,558,NS,NS,RB,NA,NA,0.6132743352827674
12,5,559,SR,SAS,RB,0.366,intermediate,0.5632536919656559
12,5,560,NS,NS,RB,NA,NA,0.6380660644972522
12,5,561,SR,SAS,RRO,0.166,short,1.0027267150435364
12,5,562,NS,NS,RB,NA,NA,0.5861376055727305
12,5,563,NS,NS,RB,NA,NA,0.542892688055872
12,5,564,NS,NS,RB,NA,NA,0.6423007788398536
12,5,565,NS,NS,RB,NA,NA,0.5533737888981705
12,5,566,NS,NS,RB,NA,NA,0.6593937754369108
12,5,567,NS,NS,RB,NA,NA,0.5549296258759568
12,5,568,NS,NS,RB,NA,NA,0.5195326433495211
12,5,569,NS,NS,RB,NA,NA,0.5565068558389612
12,5,570,NS,NS,RB,NA,NA,0.514381870325451
12,5,571,SB,SSS,NR,0.166,short,NaN
12,5,572,SB,SSS,NR,0.266,short,NaN
12,5,573,NS,NS,RB,NA,NA,1.16684566589538
12,5,574,NS,NS,RB,NA,NA,0.6266928578079387
12,5,575,NS,NS,RB,NA,NA,0.4519880353109329
12,5,576,IG,NA,RB,0.266,short,0.6359832652306068
12,5,577,NS,NS,RB,NA,NA,0.5783933442799025
12,5,578,IG,NA,RB,0.366,intermediate,0.5818259130428487
12,5,579,NS,NS,RB,NA,NA,0.5709255462206784
12,5,580,NS,NS,RB,NA,NA,0.537701323213696
12,5,581,SL,SAS,RR,0.266,short,1.0493612324935384
12,5,582,NS,NS,RB,NA,NA,0.5782148865546333
12,5,583,NS,NS,RB,NA,NA,0.5741169410466682
12,5,584,NS,NS,RB,NA,NA,0.5330169904482318
12,5,585,NS,NS,RB,NA,NA,0.6000576747901505
12,5,586,NS,NS,RB,NA,NA,0.6047537097001623
12,5,587,SR,SAS,RL,0.066,short,0.8434502587697352
12,5,588,NS,NS,RB,NA,NA,0.7066633171962167
12,5,589,NS,NS,RB,NA,NA,0.6967618383023364
12,5,590,NS,NS,RB,NA,NA,0.7560370512182999
12,5,591,SL,SAS,RR,0.266,short,0.8933511379364063
12,5,592,NS,NS,RB,NA,NA,0.6562566858847276
12,5,593,NS,NS,RB,NA,NA,0.6052016825087776
12,5,594,SR,SAS,NR,0.466,long,NaN
12,5,595,NS,NS,RB,NA,NA,1.067993244236277
12,5,596,NS,NS,RB,NA,NA,0.5734992871148279
12,5,597,SL,SAS,RRO,0.066,short,0.8277540230992599
12,5,598,SB,SSS,NR,0.066,short,NaN
12,5,599,NS,NS,RB,NA,NA,0.6343818995883339
12,6,600,NS,NS,RB,NA,NA,0.580945382876962
12,6,601,SR,SAS,RB,0.166,short,0.5922875057440251
12,6,602,NS,NS,RB,NA,NA,0.525702473736601
12,6,603,SR,SAS,RL,0.166,short,1.0228151518822415
12,6,604,NS,NS,RB,NA,NA,0.6073673674072779
12,6,605,SB,SSS,NR,0.066,short,NaN
12,6,606,NS,NS,RB,NA,NA,0.5319918290624628
12,6,607,NS,NS,RB,NA,NA,0.5365675512766757
12,6,608,SB,SSS,NR,0.266,short,NaN
12,6,609,SB,SSS,NR,0.066,short,NaN
12,6,610,IG,NA,RB,0.166,short,0.6999320793656807
12,6,611,SL,SAS,RR,0.166,short,0.798223529367533
12,6,612,NS,NS,RB,NA,NA,0.6079073117689404
12,6,613,IG,NA,RB,0.366,intermediate,0.6203247522171296
12,6,614,NS,NS,RB,NA,NA,0.5470435324350547
12,6,615,SB,SSS,RB,0.466,long,0.5282807857838634
12,6,616,NS,NS,RB,NA,NA,0.5631690906229778
12,6,617,NS,NS,RB,NA,NA,0.5209941881403211
12,6,618,NS,NS,RB,NA,NA,0.511103680008091
12,6,619,SR,SAS,RB,0.166,short,0.9760113189877302
12,6,620,IG,NA,RB,0.466,long,0.5360892260287073
12,6,621,NS,NS,RB,NA,NA,0.5641736467805458
12,6,622,NS,NS,RB,NA,NA,0.7560329021398502
12,6,623,SB,SSS,NR,0.166,short,NaN
12,6,624,SB,SSS,NR,0.166,short,NaN
12,6,625,NS,NS,RB,NA,NA,0.6063136256598227
12,6,626,NS,NS,RB,NA,NA,0.6176989001942275
12,6,627,NS,NS,RB,NA,NA,0.6145320067371358
12,6,628,IG,NA,RB,0.466,long,0.9634476017163252
12,6,629,NS,NS,RB,NA,NA,0.6561740958495648
12,6,630,SR,SAS,RL,0.066,short,0.8480340825917665
12,6,631,IG,NA,RB,0.066,short,0.6187530076313124
12,6,632,NS,NS,RB,NA,NA,0.6145310925094236
12,6,633,NS,NS,RB,NA,NA,0.6280744988798688
12,6,634,SB,SSS,NR,0.266,short,NaN
12,6,635,IG,NA,RB,0.266,short,0.6597547698984272
12,6,636,NS,NS,RB,NA,NA,0.6878444931862759
12,6,637,NS,NS,RB,NA,NA,0.5364942300147959
12,6,638,SR,SAS,RL,0.266,short,0.8687622413563076
12,6,639,NS,NS,RB,NA,NA,0.5770553333240969
12,6,640,NS,NS,RB,NA,NA,0.6909177694687969
12,6,641,IG,NA,RB,0.266,short,0.7346113911771681
12,6,642,IG,NA,RB,0.266,short,0.7002202447256423
12,6,643,NS,NS,RB,NA,NA,0.5254969547895598
12,6,644,SB,SSS,NR,0.066,short,NaN
12,6,645,SR,SAS,RB,0.366,intermediate,0.5739006905532733
12,6,646,SB,SSS,RB,0.166,short,0.5863998631757568
12,6,647,NS,NS,RB,NA,NA,0.59775771079876
12,6,648,NS,NS,RB,NA,NA,0.6424941034856602
12,6,649,SL,SAS,RR,0.266,short,0.8967563361584325
12,6,650,IG,NA,RB,0.266,short,0.7453929080766102
12,6,651,NS,NS,RB,NA,NA,0.5551388581261563
12,6,652,SB,SSS,NR,0.066,short,NaN
12,6,653,NS,NS,RB,NA,NA,0.5956365138554247
12,6,654,NS,NS,RB,NA,NA,0.5848001431477314
12,6,655,NS,NS,RB,NA,NA,0.5816855436569313
12,6,656,IG,NA,RB,0.466,long,0.6019712150009582
12,6,657,SB,SSS,NR,0.166,short,NaN
12,6,658,NS,NS,RB,NA,NA,0.5644751599065785
12,6,659,NS,NS,RB,NA,NA,0.623805409479246
12,6,660,SL,SAS,RB,0.466,long,0.6128651822145912
12,6,661,SL,SAS,RR,0.166,short,0.7812554166230257
12,6,662,NS,NS,RB,NA,NA,0.6065588222118095
12,6,663,NS,NS,RB,NA,NA,0.6659124760699342
12,6,664,NS,NS,RB,NA,NA,0.6315147471686942
12,6,665,SL,SAS,RR,0.066,short,0.7376407844058122
12,6,666,NS,NS,RB,NA,NA,0.5706710808954085
12,6,667,NS,NS,RB,NA,NA,0.567536551192461
12,6,668,SR,SAS,RB,0.366,intermediate,0.5332009899429977
12,6,669,NS,NS,RB,NA,NA,0.6236969817800855
12,6,670,NS,NS,RB,NA,NA,0.6907702127064113
12,6,671,SB,SSS,NR,0.266,short,NaN
12,6,672,NS,NS,RB,NA,NA,0.645462974680413
12,6,673,NS,NS,RB,NA,NA,0.6346527509522275
12,6,674,NS,NS,RB,NA,NA,0.5768929660407593
12,6,675,NS,NS,RB,NA,NA,0.604976106864342
12,6,676,NS,NS,RB,NA,NA,0.5393660099616682
12,6,677,SL,SAS,RB,0.366,intermediate,0.583083767338394
12,6,678,SL,SAS,RR,0.166,short,0.7905673998830025
12,6,679,NS,NS,RB,NA,NA,0.5690263807482552
12,6,680,NS,NS,RB,NA,NA,0.5502992890760652
12,6,681,NS,NS,RB,NA,NA,0.5862513921856589
12,6,682,NS,NS,RB,NA,NA,0.6143259392483742
12,6,683,SB,SSS,NR,0.366,intermediate,NaN
12,6,684,NS,NS,RB,NA,NA,0.6548027505341452
12,6,685,NS,NS,RB,NA,NA,0.6439416956054629
12,6,686,SL,SAS,RB,0.466,long,0.5772390935962903
12,6,687,NS,NS,RB,NA,NA,0.6199215766901034
12,6,688,SB,SSS,RB,0.466,long,0.7348024652928871
12,6,689,NS,NS,RB,NA,NA,0.6459423969972704
12,6,690,NS,NS,RB,NA,NA,0.675059349348885
12,6,691,NS,NS,RB,NA,NA,0.562760978253209
12,6,692,NS,NS,RB,NA,NA,0.6610001342996839
12,6,693,SR,SAS,RB,0.366,intermediate,0.5330863454728387
12,6,694,NS,NS,RB,NA,NA,0.6314057709314511
12,6,695,IG,NA,RB,0.066,short,0.7920374820678262
12,6,696,NS,NS,RB,NA,NA,0.7108777920075227
12,6,697,NS,NS,RB,NA,NA,0.575231444046949
12,6,698,NS,NS,RB,NA,NA,0.5018359454952588
12,6,699,SB,SSS,NR,0.166,short,NaN
12,7,700,NS,NS,RB,NA,NA,0.6095238536290708
12,7,701,IG,NA,RB,0.066,short,0.6765338198420068
12,7,702,SB,SSS,RB,0.466,long,0.5876280400407268
12,7,703,NS,NS,RB,NA,NA,0.5220418959652307
12,7,704,NS,NS,RB,NA,NA,0.5813787279985263
12,7,705,NS,NS,RB,NA,NA,0.6640408639868838
12,7,706,SR,SAS,RB,0.466,long,0.5517408472733223
12,7,707,SB,SSS,RB,0.366,intermediate,0.5251692946767434
12,7,708,NS,NS,RB,NA,NA,0.5844161664572312
12,7,709,NS,NS,RB,NA,NA,0.5735563914495287
12,7,710,SL,SAS,RR,0.266,short,0.8589551110198954
12,7,711,NS,NS,RB,NA,NA,0.6062819932994898
12,7,712,NS,NS,RB,NA,NA,0.6265907032429823
12,7,713,SL,SAS,RR,0.266,short,0.8184879905747948
12,7,714,NS,NS,RB,NA,NA,0.5657691613450879
12,7,715,IG,NA,RB,0.466,long,0.6550207030159072
12,7,716,NS,NS,RB,NA,NA,0.6052262402517954
12,7,717,NS,NS,RB,NA,NA,0.8137405759298417
12,7,718,SR,SAS,RL,0.366,intermediate,0.9431977681961143
