subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,r_bi,trialCorrect
23,10,1036,SL,SAS,RB,0.066,short,TRUE,FALSE
23,10,1037,IG,NA,RB,0.166,short,TRUE,TRUE
23,10,1038,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1039,NS,NS,RBO,NA,NA,TRUE,FALSE
23,10,1040,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1041,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
23,10,1042,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1043,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1044,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1045,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1046,IG,NA,RB,0.466,long,TRUE,TRUE
23,10,1047,SB,SSS,NR,0.166,short,FALSE,TRUE
23,10,1048,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
23,10,1049,SL,SAS,RR,0.266,short,FALSE,TRUE
23,10,1050,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1051,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1052,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1053,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1054,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1055,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1056,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1057,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1058,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1059,SL,SAS,RB,0.066,short,TRUE,FALSE
23,10,1060,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1061,IG,NA,RL,0.066,short,FALSE,FALSE
23,10,1062,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1063,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1064,SL,SAS,RB,0.066,short,TRUE,FALSE
23,10,1065,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1066,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1067,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1068,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1069,IG,NA,RB,0.366,intermediate,TRUE,TRUE
23,10,1070,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1071,SL,SAS,RB,0.266,short,TRUE,FALSE
23,10,1072,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1073,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1074,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1075,NS,NS,RBO,NA,NA,TRUE,FALSE
23,10,1076,SB,SSS,NR,0.166,short,FALSE,TRUE
23,10,1077,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
23,10,1078,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1079,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1080,SR,SAS,RR,0.166,short,FALSE,FALSE
23,10,1081,IG,NA,RB,0.166,short,TRUE,TRUE
23,10,1082,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1083,SL,SAS,RB,0.466,long,TRUE,FALSE
23,10,1084,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
23,10,1085,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1086,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1087,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1088,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1089,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1090,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1091,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1092,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1093,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1094,SB,SSS,RB,0.166,short,TRUE,FALSE
23,10,1095,SB,SSS,NR,0.066,short,FALSE,TRUE
23,10,1096,SL,SAS,RL,0.166,short,FALSE,FALSE
23,10,1097,NS,NS,RB,NA,NA,TRUE,TRUE
23,10,1098,SB,SSS,RB,0.466,long,TRUE,FALSE
23,10,1099,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1100,SB,SSS,RB,0.466,long,TRUE,FALSE
23,11,1101,IG,NA,RB,0.266,short,TRUE,TRUE
23,11,1102,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1103,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1104,IG,NA,NR,0.066,short,FALSE,FALSE
23,11,1105,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1106,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1107,SR,SAS,RR,0.366,intermediate,FALSE,FALSE
23,11,1108,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1109,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1110,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1111,SR,SAS,RB,0.066,short,TRUE,FALSE
23,11,1112,SR,SAS,NR,0.466,long,FALSE,FALSE
23,11,1113,SB,SSS,NR,0.066,short,FALSE,TRUE
23,11,1114,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1115,SB,SSS,RB,0.466,long,TRUE,FALSE
23,11,1116,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1117,SB,SSS,NR,0.066,short,FALSE,TRUE
23,11,1118,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1119,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1120,NS,NS,NR,NA,NA,FALSE,FALSE
23,11,1121,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1122,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1123,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1124,SL,SAS,RR,0.066,short,FALSE,TRUE
23,11,1125,IG,NA,RB,0.366,intermediate,TRUE,TRUE
23,11,1126,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1127,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1128,SR,SAS,RL,0.166,short,FALSE,TRUE
23,11,1129,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1130,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
23,11,1131,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
23,11,1132,SB,SSS,RB,0.466,long,TRUE,FALSE
23,11,1133,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1134,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1135,SL,SAS,RB,0.066,short,TRUE,FALSE
23,11,1136,NS,NS,NR,NA,NA,FALSE,FALSE
23,11,1137,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1138,NS,NS,RBO,NA,NA,TRUE,FALSE
23,11,1139,SR,SAS,RB,0.466,long,TRUE,FALSE
23,11,1140,IG,NA,RB,0.466,long,TRUE,TRUE
23,11,1141,SL,SAS,RR,0.066,short,FALSE,TRUE
23,11,1142,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
23,11,1143,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1144,SR,SAS,RL,0.266,short,FALSE,TRUE
23,11,1145,NS,NS,RBO,NA,NA,TRUE,FALSE
23,11,1146,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1147,SB,SSS,NR,0.266,short,FALSE,TRUE
23,11,1148,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1149,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1150,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1151,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
23,11,1152,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1153,IG,NA,RB,0.166,short,TRUE,TRUE
23,11,1154,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
23,11,1155,SL,SAS,RR,0.266,short,FALSE,TRUE
23,11,1156,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1157,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1158,SL,SAS,RB,0.466,long,TRUE,FALSE
23,11,1159,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1160,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1161,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1162,NS,NS,RBO,NA,NA,TRUE,FALSE
23,11,1163,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1164,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1165,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1166,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1167,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1168,SB,SSS,RB,0.466,long,TRUE,FALSE
23,11,1169,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1170,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1171,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1172,SR,SAS,RB,0.466,long,TRUE,FALSE
23,11,1173,SL,SAS,RR,0.266,short,FALSE,TRUE
23,11,1174,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1175,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1176,IG,NA,RB,0.266,short,TRUE,TRUE
23,11,1177,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1178,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1179,SL,SAS,RR,0.066,short,FALSE,TRUE
23,11,1180,IG,NA,RBO,0.266,short,TRUE,FALSE
23,11,1181,SL,SAS,RB,0.066,short,TRUE,FALSE
23,11,1182,SR,SAS,RL,0.166,short,FALSE,TRUE
23,11,1183,NS,NS,RL,NA,NA,FALSE,FALSE
23,11,1184,IG,NA,RB,0.066,short,TRUE,TRUE
23,11,1185,IG,NA,RB,0.366,intermediate,TRUE,TRUE
23,11,1186,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1187,SR,SAS,RB,0.166,short,TRUE,FALSE
23,11,1188,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1189,IG,NA,RB,0.166,short,TRUE,TRUE
23,11,1190,SB,SSS,NR,0.066,short,FALSE,TRUE
23,11,1191,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1192,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1193,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1194,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1195,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1196,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1197,SR,SAS,NR,0.066,short,FALSE,FALSE
23,11,1198,NS,NS,RB,NA,NA,TRUE,TRUE
23,11,1199,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,0,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,1,SR,SAS,RL,0.066,short,FALSE,TRUE
24,0,2,SL,SAS,RB,0.466,long,TRUE,FALSE
24,0,3,IG,NA,RB,0.166,short,TRUE,TRUE
24,0,4,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,5,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,6,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,7,IG,NA,RB,0.066,short,TRUE,TRUE
24,0,8,IG,NA,RB,0.366,intermediate,TRUE,TRUE
24,0,9,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,10,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,11,SB,SSS,RL,0.266,short,FALSE,FALSE
24,0,12,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,13,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,14,IG,NA,RB,0.166,short,TRUE,TRUE
24,0,15,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,16,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,17,SR,SAS,RL,0.266,short,FALSE,TRUE
24,0,18,SR,SAS,RL,0.266,short,FALSE,TRUE
24,0,19,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,20,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,21,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
24,0,22,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,23,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,24,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,25,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,26,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,27,IG,NA,RB,0.366,intermediate,TRUE,TRUE
24,0,28,SB,SSS,NR,0.266,short,FALSE,TRUE
24,0,29,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,30,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,31,IG,NA,RB,0.266,short,TRUE,TRUE
24,0,32,SB,SSS,RB,0.466,long,TRUE,FALSE
24,0,33,SB,SSS,NR,0.266,short,FALSE,TRUE
24,0,34,SR,SAS,RB,0.266,short,TRUE,FALSE
24,0,35,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,36,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,37,SR,SAS,RL,0.166,short,FALSE,TRUE
24,0,38,SL,SAS,NOC,0.166,short,FALSE,FALSE
24,0,39,IG,NA,RL,0.166,short,FALSE,FALSE
24,0,40,SL,SAS,RR,0.166,short,FALSE,TRUE
24,0,41,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,42,SL,SAS,RL,0.366,intermediate,FALSE,FALSE
24,0,43,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,44,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,45,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,46,IG,NA,RB,0.466,long,TRUE,TRUE
24,0,47,SL,SAS,RR,0.366,intermediate,FALSE,TRUE
24,0,48,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,49,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,50,SR,SAS,RL,0.266,short,FALSE,TRUE
24,0,51,SB,SSS,NR,0.066,short,FALSE,TRUE
24,0,52,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
24,0,53,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,54,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,55,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,56,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,57,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,58,SR,SAS,RL,0.166,short,FALSE,TRUE
24,0,59,SR,SAS,RLO,0.066,short,FALSE,FALSE
24,0,60,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,61,SB,SSS,NR,0.266,short,FALSE,TRUE
24,0,62,IG,NA,RB,0.266,short,TRUE,TRUE
24,0,63,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,64,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,65,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,66,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,67,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,68,SL,SAS,RRO,0.066,short,FALSE,FALSE
24,0,69,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,70,SR,SAS,RL,0.466,long,FALSE,TRUE
24,0,71,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,72,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,73,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,74,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,75,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,76,IG,NA,RB,0.166,short,TRUE,TRUE
24,0,77,SB,SSS,NR,0.166,short,FALSE,TRUE
24,0,78,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,79,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,80,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,81,SL,SAS,RR,0.166,short,FALSE,TRUE
24,0,82,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,83,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
24,0,84,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,85,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,86,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,87,SL,SAS,RR,0.166,short,FALSE,TRUE
24,0,88,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,89,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,90,IG,NA,RB,0.366,intermediate,TRUE,TRUE
24,0,91,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,92,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,93,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,94,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,95,SR,SAS,RLO,0.166,short,FALSE,FALSE
24,0,96,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,97,SL,SAS,RR,0.066,short,FALSE,TRUE
24,0,98,NS,NS,RB,NA,NA,TRUE,TRUE
24,0,99,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,100,NS,NS,NR,NA,NA,FALSE,FALSE
24,1,101,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,102,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,103,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,104,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,105,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,106,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,107,SB,SSS,NR,0.266,short,FALSE,TRUE
24,1,108,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,109,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,110,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,111,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,112,SB,SSS,NOC,0.366,intermediate,FALSE,FALSE
24,1,113,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,114,SB,SSS,NOC,0.466,long,FALSE,FALSE
24,1,115,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,116,SL,SAS,RR,0.466,long,FALSE,TRUE
24,1,117,SR,SAS,NOC,0.466,long,FALSE,FALSE
24,1,118,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,119,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,120,SR,SAS,RL,0.066,short,FALSE,TRUE
24,1,121,NS,NS,NR,NA,NA,FALSE,FALSE
24,1,122,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,123,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,124,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,125,SB,SSS,RRO,0.066,short,FALSE,FALSE
24,1,126,IG,NA,RR,0.266,short,FALSE,FALSE
24,1,127,SB,SSS,NR,0.066,short,FALSE,TRUE
24,1,128,IG,NA,NOC,0.066,short,FALSE,FALSE
24,1,129,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,130,SL,SAS,RR,0.266,short,FALSE,TRUE
24,1,131,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,132,SR,SAS,NOC,0.466,long,FALSE,FALSE
24,1,133,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,134,SR,SAS,RLO,0.266,short,FALSE,FALSE
24,1,135,SL,SAS,RR,0.066,short,FALSE,TRUE
24,1,136,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,137,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,138,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,139,SR,SAS,RLO,0.466,long,FALSE,FALSE
24,1,140,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,141,IG,NA,RR,0.066,short,FALSE,FALSE
24,1,142,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,143,SL,SAS,RR,0.066,short,FALSE,TRUE
24,1,144,IG,NA,RR,0.166,short,FALSE,FALSE
24,1,145,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,146,NS,NS,RR,NA,NA,FALSE,FALSE
24,1,147,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,148,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
24,1,149,SL,SAS,NOC,0.466,long,FALSE,FALSE
24,1,150,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,151,NS,NS,NOC,NA,NA,FALSE,FALSE
24,1,152,IG,NA,NR,0.166,short,FALSE,FALSE
24,1,153,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,154,IG,NA,RB,0.466,long,TRUE,TRUE
24,1,155,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,156,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,157,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,158,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,159,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,160,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,161,SR,SAS,RB,0.266,short,TRUE,FALSE
24,1,162,SR,SAS,RL,0.366,intermediate,FALSE,TRUE
24,1,163,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,164,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,165,SB,SSS,NR,0.166,short,FALSE,TRUE
24,1,166,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,167,IG,NA,RB,0.066,short,TRUE,TRUE
24,1,168,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,169,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,170,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,171,NS,NS,RBO,NA,NA,TRUE,FALSE
24,1,172,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,173,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,174,SB,SSS,NR,0.266,short,FALSE,TRUE
24,1,175,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,176,IG,NA,RB,0.066,short,TRUE,TRUE
24,1,177,SL,SAS,RRO,0.366,intermediate,FALSE,FALSE
24,1,178,SB,SSS,NR,0.166,short,FALSE,TRUE
24,1,179,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,180,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,181,SR,SAS,RL,0.366,intermediate,FALSE,TRUE
24,1,182,SL,SAS,RR,0.066,short,FALSE,TRUE
24,1,183,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,184,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,185,SB,SSS,NR,0.166,short,FALSE,TRUE
24,1,186,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,187,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,188,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,189,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,190,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,191,IG,NA,RB,0.466,long,TRUE,TRUE
24,1,192,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,193,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,194,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,195,IG,NA,RB,0.266,short,TRUE,TRUE
24,1,196,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
24,1,197,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,198,NS,NS,RB,NA,NA,TRUE,TRUE
24,1,199,IG,NA,RB,0.466,long,TRUE,TRUE
24,2,200,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,201,SL,SAS,RB,0.266,short,TRUE,FALSE
24,2,202,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,203,SL,SAS,RR,0.266,short,FALSE,TRUE
24,2,204,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,205,SL,SAS,RRO,0.266,short,FALSE,FALSE
24,2,206,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,207,IG,NA,RB,0.466,long,TRUE,TRUE
24,2,208,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,209,SB,SSS,NR,0.266,short,FALSE,TRUE
24,2,210,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,211,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,212,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,213,SL,SAS,RR,0.166,short,FALSE,TRUE
24,2,214,IG,NA,RB,0.066,short,TRUE,TRUE
24,2,215,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,216,SB,SSS,RB,0.266,short,TRUE,FALSE
24,2,217,IG,NA,RB,0.066,short,TRUE,TRUE
24,2,218,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,219,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,220,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,221,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,222,SR,SAS,RB,0.166,short,TRUE,FALSE
24,2,223,IG,NA,RB,0.466,long,TRUE,TRUE
24,2,224,SR,SAS,RB,0.166,short,TRUE,FALSE
24,2,225,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,226,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,227,IG,NA,RL,0.366,intermediate,FALSE,FALSE
24,2,228,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,229,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,230,SR,SAS,RL,0.166,short,FALSE,TRUE
24,2,231,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,232,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,233,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,234,IG,NA,RB,0.366,intermediate,TRUE,TRUE
24,2,235,SL,SAS,RRO,0.166,short,FALSE,FALSE
24,2,236,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,237,IG,NA,RB,0.466,long,TRUE,TRUE
24,2,238,SL,SAS,RB,0.466,long,TRUE,FALSE
24,2,239,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,240,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,241,SR,SAS,RB,0.466,long,TRUE,FALSE
24,2,242,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,243,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,244,IG,NA,RB,0.366,intermediate,TRUE,TRUE
24,2,245,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,246,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,247,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,248,SL,SAS,RB,0.466,long,TRUE,FALSE
24,2,249,SL,SAS,RB,0.266,short,TRUE,FALSE
24,2,250,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,251,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,252,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,253,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,254,SL,SAS,RR,0.266,short,FALSE,TRUE
24,2,255,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,256,IG,NA,NOC,0.266,short,FALSE,FALSE
24,2,257,IG,NA,RB,0.166,short,TRUE,TRUE
24,2,258,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,259,SL,SAS,RB,0.466,long,TRUE,FALSE
24,2,260,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,261,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,262,SR,SAS,RB,0.066,short,TRUE,FALSE
24,2,263,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,264,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,265,SR,SAS,RB,0.466,long,TRUE,FALSE
24,2,266,SR,SAS,NR,0.466,long,FALSE,FALSE
24,2,267,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,268,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,269,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,270,NS,NS,RB,NA,NA,TRUE,TRUE
24,2,271,SR,SAS,RL,0.066,short,FALSE,TRUE
